ID_NOTA_JUAL,ID_USERS,KD_LOKASI,WAKTU_NOTA,TOTAL_JUAL_BARANG,SUB_TOTAL_JUAL,SUB_TOTAL_BELI,GROSS_PROFIT,PAJAK,GRAND_TOTAL
NTJL590C5280D6E5,TOKOrvYu,TOKOjtqG,2024-01-09 17:51:55,28,924000,845749.1304347827,78250.86956521729,101640.0,1025640.0
NTJLD32C1826F9B1,TOKOrvYu,TOKOjtqG,2024-01-09 10:20:49,17,561000,513490.5434782609,47509.45652173908,61710.0,622710.0
NTJL1935753463A5,TOKOu8EU,TOKOk3CZ,2024-01-09 09:36:35,27,891000,815543.8043478262,75456.19565217383,98010.0,989010.0
NTJLE89D24729D55,TOKOu8EU,TOKOk3CZ,2024-01-09 11:55:00,9,297000,271847.9347826087,25152.065217391297,32670.0,329670.0
NTJLD5336E91B0DD,TOKOeLig,TOKOeLig,2024-01-10 20:25:09,25,1000000,406697.0,593303.0,110000.0,1110000.0
NTJLD0B4F5990D74,TOKOeLig,TOKOeLig,2024-01-10 15:11:55,3,120000,48803.64,71196.36,13200.0,133200.0
NTJLB29ADC6E0A67,TOKOrvYu,TOKOjtqG,2024-01-10 16:17:12,14,560000,227750.31999999998,332249.68000000005,61600.0,621600.0
NTJLB3D075EA2716,TOKOrvYu,TOKOjtqG,2024-01-10 20:48:52,14,560000,227750.31999999998,332249.68000000005,61600.0,621600.0
NTJL5AFF0B5ED56F,TOKOrvYu,TOKOjtqG,2024-01-10 12:53:49,12,480000,195214.56,284785.44,52800.0,532800.0
NTJLB2D825E714B0,TOKOrvYu,TOKOjtqG,2024-01-10 09:12:09,18,720000,292821.83999999997,427178.16000000003,79200.0,799200.0
NTJL1DB9D571ECD9,TOKOrvYu,TOKOjtqG,2024-01-10 16:20:40,6,240000,97607.28,142392.72,26400.0,266400.0
NTJLAA8E35F5015C,TOKOu8EU,TOKOk3CZ,2024-01-10 18:32:19,15,600000,244018.19999999998,355981.80000000005,66000.0,666000.0
NTJL88329A20BAC6,TOKOu8EU,TOKOk3CZ,2024-01-10 08:23:25,25,1000000,406697.0,593303.0,110000.0,1110000.0
NTJL5F81D80CE000,TOKOu8EU,TOKOk3CZ,2024-01-10 14:50:20,2,80000,32535.76,47464.240000000005,8800.0,88800.0
NTJL2CEB635B9B4E,TOKOu8EU,TOKOk3CZ,2024-01-10 16:39:12,4,160000,65071.52,94928.48000000001,17600.0,177600.0
NTJL4654F4FBC566,TOKOeLig,TOKOeLig,2024-01-10 10:19:24,17,561000,514396.625,46603.375,61710.0,622710.0
NTJLB64D547D01E5,TOKOeLig,TOKOeLig,2024-01-10 10:32:30,1,33000,30258.625,2741.375,3630.0,36630.0
NTJL06A705C668D6,TOKOeLig,TOKOeLig,2024-01-10 14:43:10,26,858000,786724.25,71275.75,94380.0,952380.0
NTJL2CA2B1D284FB,TOKOeLig,TOKOeLig,2024-01-10 12:01:24,1,33000,30258.625,2741.375,3630.0,36630.0
NTJL9BFEB76C50C4,TOKOeLig,TOKOeLig,2024-01-10 10:16:41,4,132000,121034.5,10965.5,14520.0,146520.0
NTJL75B93262F321,TOKOrvYu,TOKOjtqG,2024-01-10 08:12:27,28,924000,847241.5,76758.5,101640.0,1025640.0
NTJL1A328088CB4F,TOKOrvYu,TOKOjtqG,2024-01-10 18:50:27,19,627000,574913.875,52086.125,68970.0,695970.0
NTJL7255157935DD,TOKOu8EU,TOKOk3CZ,2024-01-10 11:43:07,4,132000,121034.5,10965.5,14520.0,146520.0
NTJLC2DB6C336D4E,TOKOu8EU,TOKOk3CZ,2024-01-10 09:46:38,4,132000,121034.5,10965.5,14520.0,146520.0
NTJL371A74F58741,TOKOu8EU,TOKOk3CZ,2024-01-10 17:43:07,2,66000,60517.25,5482.75,7260.0,73260.0
NTJL06889967451E,TOKOeLig,TOKOeLig,2024-01-11 15:56:06,27,1080000,439232.75999999995,640767.24,118800.0,1198800.0
NTJL120B34670F17,TOKOeLig,TOKOeLig,2024-01-11 10:07:04,14,560000,227750.31999999998,332249.68000000005,61600.0,621600.0
NTJLA86E11153304,TOKOeLig,TOKOeLig,2024-01-11 09:59:41,13,520000,211482.44,308517.56,57200.0,577200.0
NTJL5B91EB7107E4,TOKOeLig,TOKOeLig,2024-01-11 17:38:22,16,640000,260286.08,379713.92000000004,70400.0,710400.0
NTJL31E8CEFCD221,TOKOrvYu,TOKOjtqG,2024-01-11 17:36:11,12,480000,195214.56,284785.44,52800.0,532800.0
NTJL6BC48D163DD6,TOKOrvYu,TOKOjtqG,2024-01-11 13:06:53,28,1120000,455500.63999999996,664499.3600000001,123200.0,1243200.0
NTJLD2B6B5A3B9DE,TOKOrvYu,TOKOjtqG,2024-01-11 13:32:05,6,240000,97607.28,142392.72,26400.0,266400.0
NTJL22F9E7D4F9F3,TOKOrvYu,TOKOjtqG,2024-01-11 19:06:08,21,840000,341625.48,498374.52,92400.0,932400.0
NTJL156D3C77594D,TOKOrvYu,TOKOjtqG,2024-01-11 17:30:11,17,680000,276553.95999999996,403446.04000000004,74800.0,754800.0
NTJLCB344A9F0E1E,TOKOu8EU,TOKOk3CZ,2024-01-11 13:16:59,28,1120000,455500.63999999996,664499.3600000001,123200.0,1243200.0
NTJL57BBBD6B1D5A,TOKOu8EU,TOKOk3CZ,2024-01-11 09:51:56,16,640000,260286.08,379713.92000000004,70400.0,710400.0
NTJL3159C8478E28,TOKOu8EU,TOKOk3CZ,2024-01-11 10:37:20,15,600000,244018.19999999998,355981.80000000005,66000.0,666000.0
NTJL6CAF913B2BBD,TOKOeLig,TOKOeLig,2024-01-11 19:39:17,30,990000,907758.75,82241.25,108900.0,1098900.0
NTJL99303AE678C2,TOKOeLig,TOKOeLig,2024-01-11 15:01:00,2,66000,60517.25,5482.75,7260.0,73260.0
NTJLEBE8F58087FE,TOKOeLig,TOKOeLig,2024-01-11 16:29:15,7,231000,211810.375,19189.625,25410.0,256410.0
NTJL4FEDAD783DE4,TOKOeLig,TOKOeLig,2024-01-11 18:01:50,1,33000,30258.625,2741.375,3630.0,36630.0
NTJL3E937FA0BDAF,TOKOrvYu,TOKOjtqG,2024-01-11 13:27:20,19,627000,574913.875,52086.125,68970.0,695970.0
NTJLD9A3A753EF3A,TOKOrvYu,TOKOjtqG,2024-01-11 18:24:09,28,924000,847241.5,76758.5,101640.0,1025640.0
NTJLADDFDD3A862E,TOKOu8EU,TOKOk3CZ,2024-01-11 20:39:16,4,132000,121034.5,10965.5,14520.0,146520.0
NTJLD1D2EF096002,TOKOu8EU,TOKOk3CZ,2024-01-11 09:21:25,18,594000,544655.25,49344.75,65340.0,659340.0
NTJLF8A4CA7E94AB,TOKOeLig,TOKOeLig,2024-01-12 12:50:42,10,400000,162678.8,237321.2,44000.0,444000.0
NTJL7E7806D601A7,TOKOeLig,TOKOeLig,2024-01-12 14:17:22,13,520000,211482.44,308517.56,57200.0,577200.0
NTJLFD1F6D9ABB33,TOKOeLig,TOKOeLig,2024-01-12 14:49:11,7,280000,113875.15999999999,166124.84000000003,30800.0,310800.0
NTJL4F8E54705C69,TOKOeLig,TOKOeLig,2024-01-12 13:41:28,3,120000,48803.64,71196.36,13200.0,133200.0
NTJLA102D9DF4DF8,TOKOrvYu,TOKOjtqG,2024-01-12 14:26:36,10,400000,162678.8,237321.2,44000.0,444000.0
NTJL557AA946B858,TOKOrvYu,TOKOjtqG,2024-01-12 19:44:57,23,920000,374161.24,545838.76,101200.0,1021200.0
NTJLDFBCE3237B54,TOKOu8EU,TOKOk3CZ,2024-01-12 08:39:22,6,240000,97607.28,142392.72,26400.0,266400.0
NTJL858752A17EF8,TOKOu8EU,TOKOk3CZ,2024-01-12 17:26:00,7,280000,113875.15999999999,166124.84000000003,30800.0,310800.0
NTJLDD834080A771,TOKOu8EU,TOKOk3CZ,2024-01-12 13:51:40,7,280000,113875.15999999999,166124.84000000003,30800.0,310800.0
NTJLE3B2EFCD8773,TOKOeLig,TOKOeLig,2024-01-12 17:01:09,6,198000,181185.09090909088,16814.909090909117,21780.0,219780.0
NTJL2856AAE00709,TOKOeLig,TOKOeLig,2024-01-12 13:38:30,2,66000,60395.0303030303,5604.969696969703,7260.0,73260.0
NTJL43AD6A0CC78A,TOKOeLig,TOKOeLig,2024-01-12 08:22:46,2,66000,60395.0303030303,5604.969696969703,7260.0,73260.0
NTJL34017CFE7705,TOKOrvYu,TOKOjtqG,2024-01-12 12:42:33,27,891000,815332.9090909091,75667.09090909094,98010.0,989010.0
NTJL5B312898A135,TOKOrvYu,TOKOjtqG,2024-01-12 17:14:30,4,132000,120790.0606060606,11209.939393939407,14520.0,146520.0
NTJL587DDBB87E12,TOKOrvYu,TOKOjtqG,2024-01-12 13:32:10,25,825000,754937.8787878787,70062.12121212133,90750.0,915750.0
NTJLD35D166238A4,TOKOrvYu,TOKOjtqG,2024-01-12 15:59:45,1,33000,30197.51515151515,2802.4848484848517,3630.0,36630.0
NTJL1DB64AEBDBA9,TOKOu8EU,TOKOk3CZ,2024-01-12 20:52:13,9,297000,271777.63636363635,25222.363636363647,32670.0,329670.0
NTJLCE08E0DCE477,TOKOu8EU,TOKOk3CZ,2024-01-12 09:35:49,10,330000,301975.1515151515,28024.84848484851,36300.0,366300.0
NTJL38DC3A2BAB2D,TOKOu8EU,TOKOk3CZ,2024-01-12 20:23:36,1,33000,30197.51515151515,2802.4848484848517,3630.0,36630.0
NTJLEB692FEF8D70,TOKOu8EU,TOKOk3CZ,2024-01-12 12:20:30,5,165000,150987.57575757575,14012.424242424255,18150.0,183150.0
NTJL51337C47F8AC,TOKOeLig,TOKOeLig,2024-01-13 19:45:12,9,360000,146410.91999999998,213589.08000000002,39600.0,399600.0
NTJL73AF8AE6CD87,TOKOeLig,TOKOeLig,2024-01-13 14:40:55,7,280000,113875.15999999999,166124.84000000003,30800.0,310800.0
NTJL9D7F2333E54E,TOKOeLig,TOKOeLig,2024-01-13 08:42:40,12,480000,195214.56,284785.44,52800.0,532800.0
NTJLA4873AA8CA63,TOKOeLig,TOKOeLig,2024-01-13 17:31:34,6,240000,97607.28,142392.72,26400.0,266400.0
NTJL3B5E7D4A39FF,TOKOeLig,TOKOeLig,2024-01-13 09:55:41,15,600000,244018.19999999998,355981.80000000005,66000.0,666000.0
NTJL4345B233A88C,TOKOrvYu,TOKOjtqG,2024-01-13 16:58:52,5,200000,81339.4,118660.6,22000.0,222000.0
NTJL308BA7E6FF6F,TOKOrvYu,TOKOjtqG,2024-01-13 14:20:25,2,80000,32535.76,47464.240000000005,8800.0,88800.0
NTJL8C9DC5C61336,TOKOu8EU,TOKOk3CZ,2024-01-13 16:32:27,18,720000,292821.83999999997,427178.16000000003,79200.0,799200.0
NTJL2F169533FA3E,TOKOu8EU,TOKOk3CZ,2024-01-13 20:57:18,21,840000,341625.48,498374.52,92400.0,932400.0
NTJL70F044E15A79,TOKOu8EU,TOKOk3CZ,2024-01-13 18:10:27,22,880000,357893.36,522106.64,96800.0,976800.0
NTJL853BCBF0D266,TOKOu8EU,TOKOk3CZ,2024-01-13 09:53:42,10,400000,162678.8,237321.2,44000.0,444000.0
NTJLCD7B66298D00,TOKOeLig,TOKOeLig,2024-01-13 12:06:52,19,627000,573752.7878787878,53247.21212121216,68970.0,695970.0
NTJLD23E3C68CFBE,TOKOeLig,TOKOeLig,2024-01-13 09:49:27,28,924000,845530.4242424242,78469.5757575758,101640.0,1025640.0
NTJL584F6B0F5666,TOKOeLig,TOKOeLig,2024-01-13 20:30:03,3,99000,90592.54545454544,8407.454545454559,10890.0,109890.0
NTJL249BE4ECC2C4,TOKOeLig,TOKOeLig,2024-01-13 14:23:46,1,33000,30197.51515151515,2802.4848484848517,3630.0,36630.0
NTJLD6C5837C2A0E,TOKOrvYu,TOKOjtqG,2024-01-13 16:28:56,12,396000,362370.18181818177,33629.818181818235,43560.0,439560.0
NTJLC3ED628F302A,TOKOrvYu,TOKOjtqG,2024-01-13 14:59:00,3,99000,90592.54545454544,8407.454545454559,10890.0,109890.0
NTJL9B4E65CE70DE,TOKOrvYu,TOKOjtqG,2024-01-13 11:14:25,28,924000,845530.4242424242,78469.5757575758,101640.0,1025640.0
NTJL6E493DF93F11,TOKOrvYu,TOKOjtqG,2024-01-13 11:56:07,6,198000,181185.09090909088,16814.909090909117,21780.0,219780.0
NTJLC37E2CB989C5,TOKOu8EU,TOKOk3CZ,2024-01-13 17:28:57,6,198000,181185.09090909088,16814.909090909117,21780.0,219780.0
NTJL4B0A47BB4332,TOKOu8EU,TOKOk3CZ,2024-01-13 13:18:26,12,396000,362370.18181818177,33629.818181818235,43560.0,439560.0
NTJL0221D7E672C5,TOKOu8EU,TOKOk3CZ,2024-01-13 08:40:22,29,957000,875727.9393939393,81272.06060606067,105270.0,1062270.0
NTJL50F47D5EC994,TOKOu8EU,TOKOk3CZ,2024-01-13 12:13:11,2,66000,60395.0303030303,5604.969696969703,7260.0,73260.0
NTJLF9D105338398,TOKOu8EU,TOKOk3CZ,2024-01-13 15:55:19,8,264000,241580.1212121212,22419.878787878813,29040.0,293040.0
NTJL9D836450B2C0,TOKOeLig,TOKOeLig,2024-01-14 14:02:03,4,160000,65071.52,94928.48000000001,17600.0,177600.0
NTJLBE8FB211C8B7,TOKOeLig,TOKOeLig,2024-01-14 14:24:17,12,480000,195214.56,284785.44,52800.0,532800.0
NTJL299760D43359,TOKOeLig,TOKOeLig,2024-01-14 19:03:42,10,400000,162678.8,237321.2,44000.0,444000.0
NTJL6F86F81C8FC0,TOKOeLig,TOKOeLig,2024-01-14 17:56:38,11,440000,178946.68,261053.32,48400.0,488400.0
NTJL11576FAB81B0,TOKOrvYu,TOKOjtqG,2024-01-14 13:53:01,14,560000,227750.31999999998,332249.68000000005,61600.0,621600.0
NTJLBBBA76EB1BBC,TOKOrvYu,TOKOjtqG,2024-01-14 08:09:10,28,1120000,455500.63999999996,664499.3600000001,123200.0,1243200.0
NTJL1CEE251B6687,TOKOrvYu,TOKOjtqG,2024-01-14 18:26:30,6,240000,97607.28,142392.72,26400.0,266400.0
NTJL0F74A6C6B5C5,TOKOrvYu,TOKOjtqG,2024-01-14 20:46:49,24,960000,390429.12,569570.88,105600.0,1065600.0
NTJL19AF6CAFEE16,TOKOu8EU,TOKOk3CZ,2024-01-14 12:02:03,7,280000,113875.15999999999,166124.84000000003,30800.0,310800.0
NTJL8D759F719F33,TOKOu8EU,TOKOk3CZ,2024-01-14 19:12:06,26,1040000,422964.88,617035.12,114400.0,1154400.0
NTJL3E45AC477F61,TOKOu8EU,TOKOk3CZ,2024-01-14 09:51:50,17,680000,276553.95999999996,403446.04000000004,74800.0,754800.0
NTJL6519B302B958,TOKOu8EU,TOKOk3CZ,2024-01-14 09:39:51,27,1080000,439232.75999999995,640767.24,118800.0,1198800.0
NTJL8CC59ADEA55B,TOKOeLig,TOKOeLig,2024-01-14 08:12:02,1,33000,30251.32972972973,2748.6702702702714,3630.0,36630.0
NTJL264AB8BA51C9,TOKOeLig,TOKOeLig,2024-01-14 09:54:33,15,495000,453769.9459459459,41230.05405405408,54450.0,549450.0
NTJL10CEC05CF9C5,TOKOeLig,TOKOeLig,2024-01-14 12:51:50,22,726000,665529.254054054,60470.745945945964,79860.0,805860.0
NTJL4DA0582A71A2,TOKOeLig,TOKOeLig,2024-01-14 16:48:02,12,396000,363015.95675675676,32984.04324324324,43560.0,439560.0
NTJL9FCAA557792E,TOKOrvYu,TOKOjtqG,2024-01-14 15:39:26,30,990000,907539.8918918918,82460.10810810816,108900.0,1098900.0
NTJL630721B596F7,TOKOrvYu,TOKOjtqG,2024-01-14 10:39:14,12,396000,363015.95675675676,32984.04324324324,43560.0,439560.0
NTJL29B02D79F4C0,TOKOu8EU,TOKOk3CZ,2024-01-14 18:00:58,18,594000,544523.9351351351,49476.06486486492,65340.0,659340.0
NTJL825EB0BEF73E,TOKOu8EU,TOKOk3CZ,2024-01-14 20:53:29,20,660000,605026.5945945946,54973.40540540544,72600.0,732600.0
NTJLECA274D2A8C8,TOKOu8EU,TOKOk3CZ,2024-01-14 15:21:40,5,165000,151256.64864864864,13743.35135135136,18150.0,183150.0
NTJL124E71D31AC0,TOKOu8EU,TOKOk3CZ,2024-01-14 18:36:46,7,231000,211759.3081081081,19240.69189189191,25410.0,256410.0
NTJL5E28FC1FE3E4,TOKOeLig,TOKOeLig,2024-01-15 09:43:38,6,240000,97607.28,142392.72,26400.0,266400.0
NTJLF12722D40816,TOKOeLig,TOKOeLig,2024-01-15 17:22:01,25,1000000,406697.0,593303.0,110000.0,1110000.0
NTJLCA12FDCFD637,TOKOrvYu,TOKOjtqG,2024-01-15 08:07:59,7,280000,113875.15999999999,166124.84000000003,30800.0,310800.0
NTJL59B076969DE9,TOKOrvYu,TOKOjtqG,2024-01-15 11:59:12,12,480000,195214.56,284785.44,52800.0,532800.0
NTJL82C5F7F524CA,TOKOrvYu,TOKOjtqG,2024-01-15 14:41:54,29,1160000,471768.51999999996,688231.48,127600.0,1287600.0
NTJLB079AB9FF02C,TOKOrvYu,TOKOjtqG,2024-01-15 19:07:48,26,1040000,422964.88,617035.12,114400.0,1154400.0
NTJL08F006C8C968,TOKOu8EU,TOKOk3CZ,2024-01-15 12:39:23,4,160000,65071.52,94928.48000000001,17600.0,177600.0
NTJL17A7FAC4C012,TOKOu8EU,TOKOk3CZ,2024-01-15 20:40:14,5,200000,81339.4,118660.6,22000.0,222000.0
NTJL0E1B2784D48E,TOKOu8EU,TOKOk3CZ,2024-01-15 18:00:22,7,280000,113875.15999999999,166124.84000000003,30800.0,310800.0
NTJL9E8DA612B14E,TOKOu8EU,TOKOk3CZ,2024-01-15 18:04:35,19,760000,309089.72,450910.28,83600.0,843600.0
NTJLB6AAF079175D,TOKOeLig,TOKOeLig,2024-01-15 11:47:07,5,165000,151256.64864864864,13743.35135135136,18150.0,183150.0
NTJL3EB48420482B,TOKOeLig,TOKOeLig,2024-01-15 08:02:23,3,99000,90753.98918918919,8246.01081081081,10890.0,109890.0
NTJL98BDE0E0DD41,TOKOrvYu,TOKOjtqG,2024-01-15 18:44:23,11,363000,332764.627027027,30235.372972972982,39930.0,402930.0
NTJL505CBAC43527,TOKOrvYu,TOKOjtqG,2024-01-15 11:37:29,23,759000,695780.5837837837,63219.41621621628,83490.0,842490.0
NTJL3138E0ADCDBA,TOKOrvYu,TOKOjtqG,2024-01-15 18:22:42,25,825000,756283.2432432432,68716.7567567568,90750.0,915750.0
NTJL299FA8160F78,TOKOu8EU,TOKOk3CZ,2024-01-15 17:56:22,30,990000,907539.8918918918,82460.10810810816,108900.0,1098900.0
NTJLC22D3E9560F4,TOKOu8EU,TOKOk3CZ,2024-01-15 12:38:24,14,462000,423518.6162162162,38481.38378378382,50820.0,512820.0
NTJL8F29EF7B7AFC,TOKOu8EU,TOKOk3CZ,2024-01-15 08:06:58,5,165000,151256.64864864864,13743.35135135136,18150.0,183150.0
NTJL741893A05720,TOKOeLig,TOKOeLig,2024-01-16 09:16:45,21,840000,341625.48,498374.52,92400.0,932400.0
NTJLF81C41A6C40E,TOKOeLig,TOKOeLig,2024-01-16 10:55:28,12,480000,195214.56,284785.44,52800.0,532800.0
NTJLAE506F06CA1C,TOKOrvYu,TOKOjtqG,2024-01-16 09:26:26,5,200000,81339.4,118660.6,22000.0,222000.0
NTJLBD5488631D3A,TOKOrvYu,TOKOjtqG,2024-01-16 15:59:20,2,80000,32535.76,47464.240000000005,8800.0,88800.0
NTJLB6540416E903,TOKOu8EU,TOKOk3CZ,2024-01-16 13:23:22,29,1160000,471768.51999999996,688231.48,127600.0,1287600.0
NTJL14664EFACB89,TOKOu8EU,TOKOk3CZ,2024-01-16 14:05:58,17,680000,276553.95999999996,403446.04000000004,74800.0,754800.0
NTJL57757457CBD5,TOKOeLig,TOKOeLig,2024-01-16 15:24:48,2,66000,60547.74883720931,5452.251162790693,7260.0,73260.0
NTJL379D55E53B12,TOKOeLig,TOKOeLig,2024-01-16 19:58:45,2,66000,60547.74883720931,5452.251162790693,7260.0,73260.0
NTJLF703F1B30D8D,TOKOeLig,TOKOeLig,2024-01-16 19:09:22,16,528000,484381.99069767445,43618.00930232555,58080.0,586080.0
NTJL1B86A6D0517C,TOKOeLig,TOKOeLig,2024-01-16 11:36:21,14,462000,423834.24186046515,38165.75813953485,50820.0,512820.0
NTJL914326875417,TOKOeLig,TOKOeLig,2024-01-16 19:53:58,4,132000,121095.49767441861,10904.502325581387,14520.0,146520.0
NTJL30FC6DE3A47C,TOKOrvYu,TOKOjtqG,2024-01-16 13:34:38,12,396000,363286.49302325584,32713.50697674416,43560.0,439560.0
NTJL6FDCF61B3165,TOKOrvYu,TOKOjtqG,2024-01-16 20:52:42,22,726000,666025.2372093024,59974.76279069763,79860.0,805860.0
NTJL6B4C96EA37BA,TOKOrvYu,TOKOjtqG,2024-01-16 11:56:36,1,33000,30273.874418604653,2726.1255813953467,3630.0,36630.0
NTJLDED241039649,TOKOrvYu,TOKOjtqG,2024-01-16 12:13:04,12,396000,363286.49302325584,32713.50697674416,43560.0,439560.0
NTJL615DD4438696,TOKOu8EU,TOKOk3CZ,2024-01-16 13:32:16,7,231000,211917.12093023257,19082.879069767427,25410.0,256410.0
NTJL872ADCF32A64,TOKOu8EU,TOKOk3CZ,2024-01-16 08:46:11,25,825000,756846.8604651163,68153.13953488367,90750.0,915750.0
NTJL446F61E4D36D,TOKOeLig,TOKOeLig,2024-01-17 16:48:26,5,200000,81339.4,118660.6,22000.0,222000.0
NTJLBAE141B0168A,TOKOeLig,TOKOeLig,2024-01-17 11:59:33,19,760000,309089.72,450910.28,83600.0,843600.0
NTJL645F511F51AE,TOKOeLig,TOKOeLig,2024-01-17 11:18:44,23,920000,374161.24,545838.76,101200.0,1021200.0
NTJL426086F51A52,TOKOrvYu,TOKOjtqG,2024-01-17 09:51:09,28,1120000,455500.63999999996,664499.3600000001,123200.0,1243200.0
NTJLF80B51B9F54F,TOKOrvYu,TOKOjtqG,2024-01-17 20:01:38,1,40000,16267.88,23732.120000000003,4400.0,44400.0
NTJL1A08B26F6812,TOKOu8EU,TOKOk3CZ,2024-01-17 12:52:40,6,240000,97607.28,142392.72,26400.0,266400.0
NTJLA30489AC6678,TOKOu8EU,TOKOk3CZ,2024-01-17 10:44:42,9,360000,146410.91999999998,213589.08000000002,39600.0,399600.0
NTJL91885447A637,TOKOu8EU,TOKOk3CZ,2024-01-17 17:11:26,4,160000,65071.52,94928.48000000001,17600.0,177600.0
NTJL478CC6314B49,TOKOeLig,TOKOeLig,2024-01-17 17:13:01,14,462000,423834.24186046515,38165.75813953485,50820.0,512820.0
NTJLAB4C42875EFB,TOKOeLig,TOKOeLig,2024-01-17 08:57:16,9,297000,272464.8697674419,24535.13023255812,32670.0,329670.0
NTJLCCD7999182C0,TOKOeLig,TOKOeLig,2024-01-17 10:17:09,15,495000,454108.1162790698,40891.8837209302,54450.0,549450.0
NTJL64CE7464DA83,TOKOeLig,TOKOeLig,2024-01-17 10:13:02,14,462000,423834.24186046515,38165.75813953485,50820.0,512820.0
NTJL7ADAA02F1F31,TOKOrvYu,TOKOjtqG,2024-01-17 20:54:32,7,231000,211917.12093023257,19082.879069767427,25410.0,256410.0
NTJLC1C6AAAA9785,TOKOrvYu,TOKOjtqG,2024-01-17 08:15:46,28,924000,847668.4837209303,76331.5162790697,101640.0,1025640.0
NTJL4AB08ACAD8FA,TOKOrvYu,TOKOjtqG,2024-01-17 20:01:22,3,99000,90821.62325581396,8178.37674418604,10890.0,109890.0
NTJL5B62E491FAAE,TOKOu8EU,TOKOk3CZ,2024-01-17 08:27:38,14,462000,423834.24186046515,38165.75813953485,50820.0,512820.0
NTJLBB64EBC12E9F,TOKOu8EU,TOKOk3CZ,2024-01-17 13:44:51,1,33000,30273.874418604653,2726.1255813953467,3630.0,36630.0
NTJL73EAF7CDAFB6,TOKOu8EU,TOKOk3CZ,2024-01-17 09:10:31,3,99000,90821.62325581396,8178.37674418604,10890.0,109890.0
NTJL8BA65D8DBD4F,TOKOu8EU,TOKOk3CZ,2024-01-17 10:11:01,1,33000,30273.874418604653,2726.1255813953467,3630.0,36630.0
NTJL0748E314A1F5,TOKOeLig,TOKOeLig,2024-01-18 13:42:04,19,760000,309089.72,450910.28,83600.0,843600.0
NTJL3FEFEAC647B9,TOKOeLig,TOKOeLig,2024-01-18 12:02:48,29,1160000,471768.51999999996,688231.48,127600.0,1287600.0
NTJL2E7CE4811D79,TOKOeLig,TOKOeLig,2024-01-18 13:05:00,21,840000,341625.48,498374.52,92400.0,932400.0
NTJLA85E8AFC8538,TOKOrvYu,TOKOjtqG,2024-01-18 15:04:56,5,200000,81339.4,118660.6,22000.0,222000.0
NTJLBE4D52D48979,TOKOrvYu,TOKOjtqG,2024-01-18 10:19:05,14,560000,227750.31999999998,332249.68000000005,61600.0,621600.0
NTJLBEE42BE7B118,TOKOu8EU,TOKOk3CZ,2024-01-18 08:20:05,24,960000,390429.12,569570.88,105600.0,1065600.0
NTJL984974B71CE4,TOKOu8EU,TOKOk3CZ,2024-01-18 16:25:28,18,720000,292821.83999999997,427178.16000000003,79200.0,799200.0
NTJLB3A151B8C555,TOKOu8EU,TOKOk3CZ,2024-01-18 11:35:37,19,760000,309089.72,450910.28,83600.0,843600.0
NTJLC8862D13EEFF,TOKOu8EU,TOKOk3CZ,2024-01-18 12:42:42,16,640000,260286.08,379713.92000000004,70400.0,710400.0
NTJLB2268AE33546,TOKOu8EU,TOKOk3CZ,2024-01-18 17:56:41,25,1000000,406697.0,593303.0,110000.0,1110000.0
NTJLBB50EBB4D7B4,TOKOeLig,TOKOeLig,2024-01-18 13:24:13,7,231000,212477.31489361703,18522.685106382967,25410.0,256410.0
NTJL1EE3E65F761C,TOKOeLig,TOKOeLig,2024-01-18 16:35:47,26,858000,789201.4553191491,68798.54468085093,94380.0,952380.0
NTJL25513253895C,TOKOrvYu,TOKOjtqG,2024-01-18 10:43:45,14,462000,424954.62978723407,37045.370212765934,50820.0,512820.0
NTJL36797ABA14D8,TOKOrvYu,TOKOjtqG,2024-01-18 14:03:46,1,33000,30353.902127659578,2646.0978723404223,3630.0,36630.0
NTJL04740B5A06F1,TOKOu8EU,TOKOk3CZ,2024-01-18 09:59:30,28,924000,849909.2595744681,74090.74042553187,101640.0,1025640.0
NTJL1904D888A8BE,TOKOu8EU,TOKOk3CZ,2024-01-18 15:07:17,11,363000,333892.92340425536,29107.076595744642,39930.0,402930.0
NTJL7C8BCC10E0C0,TOKOu8EU,TOKOk3CZ,2024-01-18 13:36:44,3,99000,91061.70638297874,7938.293617021263,10890.0,109890.0
NTJL75320309B881,TOKOeLig,TOKOeLig,2024-01-19 13:18:15,21,840000,341625.48,498374.52,92400.0,932400.0
NTJLC9DE19F2D2F7,TOKOeLig,TOKOeLig,2024-01-19 10:25:42,8,320000,130143.04,189856.96000000002,35200.0,355200.0
NTJL815CA496442D,TOKOeLig,TOKOeLig,2024-01-19 20:08:06,22,880000,357893.36,522106.64,96800.0,976800.0
NTJL9E2E727B8C9B,TOKOeLig,TOKOeLig,2024-01-19 20:25:42,25,1000000,406697.0,593303.0,110000.0,1110000.0
NTJL7E5D19CE9719,TOKOrvYu,TOKOjtqG,2024-01-19 08:49:06,30,1200000,488036.39999999997,711963.6000000001,132000.0,1332000.0
NTJL31435098C675,TOKOrvYu,TOKOjtqG,2024-01-19 08:32:28,21,840000,341625.48,498374.52,92400.0,932400.0
NTJLBE4E6F53156D,TOKOrvYu,TOKOjtqG,2024-01-19 10:38:44,22,880000,357893.36,522106.64,96800.0,976800.0
NTJLA4708B28A750,TOKOrvYu,TOKOjtqG,2024-01-19 09:54:42,12,480000,195214.56,284785.44,52800.0,532800.0
